CustomerID,R_Score,F_Score,M_Score,RFM_Score,Cluster
15440,2.0,1,2,212.0,2
15059,2.0,3,3,233.0,3
14948,2.0,3,3,233.0,3
15819,2.0,2,4,224.0,3
16546,2.0,1,1,211.0,2
16488,2.0,2,2,222.0,2
14032,2.0,3,4,234.0,3
14332,2.0,1,3,213.0,2
14334,2.0,3,4,234.0,3
13368,2.0,1,2,212.0,2
14258,2.0,3,4,234.0,3
14335,2.0,1,2,212.0,2
17591,2.0,3,4,234.0,3
16306,2.0,3,2,232.0,3
14198,2.0,3,3,233.0,3
15238,2.0,2,3,223.0,3
15918,2.0,1,2,212.0,2
17848,2.0,3,3,233.0,3
15241,2.0,3,4,234.0,3
12816,2.0,1,2,212.0,2
13875,2.0,2,4,224.0,3
13477,2.0,3,3,233.0,3
14029,2.0,1,2,212.0,2
12683,2.0,3,4,234.0,3
14107,2.0,3,4,234.0,3
18146,2.0,1,1,211.0,2
17107,2.0,3,4,234.0,3
16872,2.0,1,3,213.0,2
15985,2.0,1,3,213.0,2
12839,2.0,3,4,234.0,3
12437,2.0,3,4,234.0,3
18230,2.0,3,4,234.0,3
17388,2.0,2,3,223.0,3
17612,2.0,3,4,234.0,3
12853,2.0,3,4,234.0,3
16838,2.0,1,2,212.0,2
14776,2.0,3,4,234.0,3
15581,2.0,3,4,234.0,3
14292,2.0,3,4,234.0,3
14304,2.0,1,1,211.0,2
17920,2.0,3,4,234.0,3
16103,2.0,3,3,233.0,3
17457,2.0,2,4,224.0,3
18044,2.0,3,4,234.0,3
14267,2.0,3,3,233.0,3
16626,2.0,3,4,234.0,3
15079,2.0,2,3,223.0,3
17749,2.0,1,3,213.0,2
15759,2.0,1,1,211.0,2
17160,2.0,3,4,234.0,3
15491,2.0,3,4,234.0,3
13930,2.0,1,2,212.0,2
14944,2.0,3,4,234.0,3
14620,2.0,1,2,212.0,2
13549,2.0,3,3,233.0,3
17828,2.0,3,3,233.0,3
14530,2.0,3,4,234.0,3
17405,2.0,2,3,223.0,3
14450,2.0,1,2,212.0,2
17323,2.0,3,3,233.0,3
14352,2.0,2,3,223.0,3
15281,2.0,3,4,234.0,3
18158,2.0,1,2,212.0,2
17299,2.0,2,3,223.0,3
15116,2.0,2,3,223.0,3
17799,2.0,3,4,234.0,3
17370,2.0,2,2,222.0,2
14500,2.0,1,2,212.0,2
15901,2.0,1,2,212.0,2
13953,2.0,3,4,234.0,3
15291,2.0,3,4,234.0,3
15815,2.0,2,4,224.0,3
13148,2.0,3,4,234.0,3
14817,2.0,1,3,213.0,2
14905,2.0,1,2,212.0,2
12931,2.0,3,4,234.0,3
16712,2.0,3,4,234.0,3
12619,2.0,3,4,234.0,3
13895,2.0,2,4,224.0,3
15906,2.0,3,3,233.0,3
15805,2.0,3,4,234.0,3
17491,2.0,3,4,234.0,3
13827,2.0,1,2,212.0,2
18232,2.0,2,2,222.0,2
14410,2.0,3,2,232.0,3
15777,2.0,2,3,223.0,3
15743,2.0,2,3,223.0,3
13805,2.0,1,3,213.0,2
14323,2.0,2,2,222.0,2
16836,2.0,1,1,211.0,2
18081,2.0,1,2,212.0,2
17346,2.0,3,4,234.0,3
13012,2.0,3,3,233.0,3
14769,2.0,3,4,234.0,3
16353,2.0,3,4,234.0,3
18226,2.0,3,4,234.0,3
15298,2.0,3,4,234.0,3
15456,2.0,1,2,212.0,2
13928,2.0,2,2,222.0,2
15140,2.0,3,4,234.0,3
14403,2.0,2,3,223.0,3
16701,2.0,3,4,234.0,3
14050,2.0,1,3,213.0,2
18001,2.0,1,2,212.0,2
16555,2.0,1,1,211.0,2
16670,2.0,3,4,234.0,3
17442,2.0,3,4,234.0,3
15665,2.0,1,4,214.0,3
13109,2.0,2,3,223.0,3
16098,2.0,3,4,234.0,3
14309,2.0,3,4,234.0,3
16809,2.0,3,3,233.0,3
14040,2.0,3,4,234.0,3
14852,2.0,3,4,234.0,3
12681,2.0,3,4,234.0,3
16175,2.0,2,3,223.0,3
17703,2.0,1,3,213.0,2
13520,2.0,3,4,234.0,3
14738,2.0,3,3,233.0,3
12594,2.0,3,4,234.0,3
13327,2.0,3,4,234.0,3
17615,2.0,1,2,212.0,2
15201,2.0,3,3,233.0,3
14525,2.0,3,4,234.0,3
15724,2.0,1,1,211.0,2
16807,2.0,1,3,213.0,2
12431,2.0,3,4,234.0,3
15245,2.0,1,4,214.0,3
16841,2.0,3,4,234.0,3
13617,2.0,1,2,212.0,2
14112,2.0,3,4,234.0,3
13183,2.0,3,4,234.0,3
15023,2.0,3,4,234.0,3
14567,2.0,1,3,213.0,2
12379,2.0,1,3,213.0,2
16076,2.0,3,4,234.0,3
14232,2.0,3,4,234.0,3
17716,2.0,3,4,234.0,3
12680,2.0,2,3,223.0,3
12583,2.0,3,4,234.0,3
17758,2.0,3,4,234.0,3
17837,2.0,3,3,233.0,3
13717,2.0,3,3,233.0,3
14623,2.0,3,3,233.0,3
15033,2.0,3,4,234.0,3
13742,2.0,3,4,234.0,3
17242,2.0,1,3,213.0,2
13823,2.0,1,3,213.0,2
12891,2.0,1,2,212.0,2
14463,2.0,1,2,212.0,2
16722,2.0,3,4,234.0,3
17164,2.0,3,4,234.0,3
16278,2.0,1,2,212.0,2
14825,2.0,3,4,234.0,3
12980,2.0,3,4,234.0,3
14998,2.0,1,2,212.0,2
17588,2.0,1,3,213.0,2
14020,2.0,1,2,212.0,2
12624,2.0,1,2,212.0,2
13213,2.0,3,3,233.0,3
16398,2.0,2,4,224.0,3
15106,2.0,3,3,233.0,3
13524,2.0,2,3,223.0,3
13083,2.0,1,2,212.0,2
14868,2.0,3,4,234.0,3
15624,2.0,2,2,222.0,2
17704,2.0,1,3,213.0,2
13629,2.0,3,4,234.0,3
13005,2.0,1,2,212.0,2
14730,2.0,3,4,234.0,3
16985,2.0,3,4,234.0,3
14472,2.0,3,4,234.0,3
14495,2.0,1,1,211.0,2
14415,2.0,3,4,234.0,3
12867,2.0,3,4,234.0,3
12674,2.0,3,4,234.0,3
13900,2.0,1,3,213.0,2
17512,2.0,3,4,234.0,3
12362,2.0,3,4,234.0,3
17926,2.0,1,2,212.0,2
13880,2.0,3,4,234.0,3
17422,2.0,3,4,234.0,3
13630,2.0,3,4,234.0,3
13728,2.0,3,3,233.0,3
13085,2.0,1,1,211.0,2
17736,2.0,2,2,222.0,2
14961,2.0,3,4,234.0,3
12676,2.0,3,3,233.0,3
12925,2.0,1,3,213.0,2
18037,2.0,3,1,231.0,3
12473,2.0,3,4,234.0,3
14377,2.0,1,2,212.0,2
18257,2.0,3,4,234.0,3
17362,2.0,1,2,212.0,2
15299,2.0,3,4,234.0,3
16570,2.0,3,4,234.0,3
16092,2.0,2,3,223.0,3
17663,2.0,3,4,234.0,3
12708,2.0,3,4,234.0,3
14101,2.0,3,4,234.0,3
14808,2.0,3,4,234.0,3
12408,2.0,3,4,234.0,3
13462,2.0,1,1,211.0,2
14713,2.0,3,4,234.0,3
17850,2.0,3,4,234.0,3
16880,2.0,3,3,233.0,3
13971,2.0,3,4,234.0,3
17531,2.0,1,1,211.0,2
13301,2.0,2,2,222.0,2
14952,2.0,3,4,234.0,3
12449,2.0,2,4,224.0,3
14857,2.0,1,3,213.0,2
16189,2.0,1,1,211.0,2
14239,2.0,3,4,234.0,3
17252,2.0,1,2,212.0,2
12989,2.0,3,4,234.0,3
17809,2.0,3,4,234.0,3
14243,2.0,3,4,234.0,3
14676,2.0,3,4,234.0,3
17466,2.0,1,3,213.0,2
14640,2.0,3,4,234.0,3
13991,2.0,3,3,233.0,3
16393,2.0,3,4,234.0,3
16333,2.0,3,4,234.0,3
15092,2.0,1,2,212.0,2
13379,2.0,1,2,212.0,2
13082,2.0,3,4,234.0,3
17152,2.0,2,3,223.0,3
16316,2.0,3,4,234.0,3
15737,2.0,3,3,233.0,3
17483,2.0,1,2,212.0,2
12678,2.0,3,4,234.0,3
14659,2.0,3,4,234.0,3
16684,2.0,3,4,234.0,3
15839,2.0,2,3,223.0,3
15529,2.0,3,4,234.0,3
18272,2.0,3,4,234.0,3
13437,2.0,3,4,234.0,3
16696,2.0,2,3,223.0,3
17581,2.0,3,4,234.0,3
16265,2.0,3,4,234.0,3
12417,2.0,3,4,234.0,3
13999,2.0,3,4,234.0,3
14508,2.0,1,1,211.0,2
14005,2.0,2,4,224.0,3
13769,2.0,3,4,234.0,3
16681,2.0,3,4,234.0,3
14711,2.0,3,4,234.0,3
16682,2.0,2,3,223.0,3
14081,2.0,2,3,223.0,3
16633,2.0,3,4,234.0,3
15128,2.0,3,3,233.0,3
16607,2.0,3,4,234.0,3
16912,2.0,3,4,234.0,3
15379,2.0,3,4,234.0,3
12906,2.0,2,4,224.0,3
16806,2.0,2,3,223.0,3
12930,2.0,2,2,222.0,2
17416,2.0,3,4,234.0,3
15714,2.0,1,2,212.0,2
17779,2.0,2,2,222.0,2
15701,2.0,2,3,223.0,3
18122,2.0,3,4,234.0,3
15611,2.0,3,3,233.0,3
16609,2.0,3,4,234.0,3
12747,2.0,3,4,234.0,3
14057,2.0,3,4,234.0,3
15172,2.0,2,4,224.0,3
17454,2.0,2,2,222.0,2
14038,2.0,2,3,223.0,3
16027,2.0,3,3,233.0,3
12635,2.0,1,4,214.0,3
13178,2.0,3,4,234.0,3
13599,2.0,3,4,234.0,3
15136,2.0,2,3,223.0,3
14163,2.0,2,4,224.0,3
12409,2.0,3,4,234.0,3
13094,2.0,3,4,234.0,3
16370,2.0,2,3,223.0,3
13023,2.0,1,3,213.0,2
16556,2.0,3,4,234.0,3
15812,2.0,2,4,224.0,3
12832,2.0,1,2,212.0,2
16172,2.0,2,3,223.0,3
16904,2.0,3,4,234.0,3
15810,2.0,3,3,233.0,3
15658,2.0,3,3,233.0,3
12399,2.0,2,3,223.0,3
12757,2.0,3,4,234.0,3
16201,2.0,2,4,224.0,3
15356,2.0,3,4,234.0,3
16119,2.0,1,2,212.0,2
12710,2.0,2,3,223.0,3
15521,2.0,3,4,234.0,3
12476,2.0,3,4,234.0,3
14844,2.0,2,4,224.0,3
14560,2.0,3,4,234.0,3
14291,2.0,3,4,234.0,3
12662,2.0,3,4,234.0,3
16156,2.0,3,4,234.0,3
12883,2.0,2,3,223.0,3
13517,2.0,2,4,224.0,3
13248,2.0,1,2,212.0,2
18248,2.0,2,3,223.0,3
17770,2.0,2,3,223.0,3
12910,2.0,3,4,234.0,3
16145,2.0,3,4,234.0,3
17651,2.0,3,4,234.0,3
16249,2.0,2,4,224.0,3
17231,2.0,3,4,234.0,3
12916,2.0,2,4,224.0,3
13236,2.0,1,3,213.0,2
16713,2.0,3,4,234.0,3
13167,2.0,2,3,223.0,3
13394,2.0,3,4,234.0,3
18221,2.0,3,3,233.0,3
14810,2.0,3,4,234.0,3
16767,2.0,3,4,234.0,3
13003,2.0,1,1,211.0,2
17554,2.0,2,4,224.0,3
15974,2.0,3,4,234.0,3
12517,2.0,3,4,234.0,3
15220,2.0,3,4,234.0,3
17409,2.0,1,3,213.0,2
12520,2.0,3,4,234.0,3
13784,2.0,3,4,234.0,3
18168,2.0,3,3,233.0,3
14329,2.0,3,4,234.0,3
15144,2.0,3,4,234.0,3
15533,2.0,2,3,223.0,3
13919,2.0,1,2,212.0,2
17954,2.0,3,4,234.0,3
13090,2.0,3,4,234.0,3
16678,2.0,3,4,234.0,3
13575,2.0,2,3,223.0,3
16283,2.0,3,3,233.0,3
16066,2.0,2,3,223.0,3
15845,2.0,3,4,234.0,3
16348,2.0,3,3,233.0,3
16115,2.0,3,4,234.0,3
17630,2.0,1,2,212.0,2
13450,2.0,3,4,234.0,3
13435,2.0,3,4,234.0,3
17374,2.0,1,2,212.0,2
18237,2.0,2,3,223.0,3
12412,2.0,1,3,213.0,2
14732,2.0,3,4,234.0,3
14138,2.0,1,3,213.0,2
14800,2.0,3,4,234.0,3
18147,2.0,1,1,211.0,2
14496,2.0,1,2,212.0,2
17644,2.0,3,4,234.0,3
14704,2.0,3,3,233.0,3
17666,2.0,1,3,213.0,2
17800,2.0,3,3,233.0,3
13726,2.0,1,3,213.0,2
14768,2.0,1,1,211.0,2
16170,2.0,3,4,234.0,3
14837,2.0,2,4,224.0,3
16464,2.0,1,3,213.0,2
12610,2.0,3,4,234.0,3
16407,2.0,3,4,234.0,3
17653,2.0,2,3,223.0,3
16706,2.0,1,2,212.0,2
17857,2.0,3,4,234.0,3
17049,2.0,3,4,234.0,3
14709,2.0,3,4,234.0,3
16734,2.0,1,3,213.0,2
17865,2.0,3,4,234.0,3
13720,2.0,2,3,223.0,3
13631,2.0,3,4,234.0,3
14758,2.0,2,3,223.0,3
15981,2.0,3,4,234.0,3
16705,2.0,3,4,234.0,3
16818,2.0,3,4,234.0,3
16782,2.0,3,4,234.0,3
14958,2.0,1,2,212.0,2
13951,2.0,1,3,213.0,2
14108,2.0,1,2,212.0,2
12461,2.0,1,3,213.0,2
16209,2.0,2,4,224.0,3
15608,2.0,2,3,223.0,3
13993,2.0,3,4,234.0,3
13510,2.0,2,4,224.0,3
15058,2.0,3,4,234.0,3
17777,2.0,1,3,213.0,2
15044,2.0,3,4,234.0,3
18102,2.0,3,4,234.0,3
13097,2.0,3,4,234.0,3
17001,2.0,3,4,234.0,3
15640,2.0,3,4,234.0,3
16878,2.0,1,1,211.0,2
18225,2.0,3,4,234.0,3
17321,2.0,1,3,213.0,2
12731,2.0,3,4,234.0,3
13294,2.0,1,3,213.0,2
17580,2.0,1,1,211.0,2
17337,2.0,3,4,234.0,3
13552,2.0,3,4,234.0,3
17024,2.0,1,1,211.0,2
15632,2.0,3,4,234.0,3
14947,2.0,1,1,211.0,2
17790,2.0,3,4,234.0,3
14740,2.0,2,3,223.0,3
12600,2.0,3,4,234.0,3
17940,2.0,3,4,234.0,3
17223,2.0,1,2,212.0,2
15411,2.0,2,3,223.0,3
13862,2.0,3,4,234.0,3
17220,2.0,3,4,234.0,3
12828,2.0,3,3,233.0,3
17705,2.0,3,4,234.0,3
17243,2.0,3,4,234.0,3
13272,2.0,1,1,211.0,2
17404,2.0,3,4,234.0,3
12621,2.0,3,4,234.0,3
17724,2.0,2,3,223.0,3
12885,2.0,2,3,223.0,3
14854,2.0,3,4,234.0,3
13047,2.0,3,4,234.0,3
15469,2.0,2,2,222.0,2
16943,2.0,1,3,213.0,2
14562,2.0,3,4,234.0,3
12642,2.0,1,3,213.0,2
14407,2.0,3,4,234.0,3
12712,2.0,3,4,234.0,3
14937,2.0,2,4,224.0,3
15398,2.0,1,3,213.0,2
14217,2.0,3,4,234.0,3
17429,2.0,2,2,222.0,2
13668,2.0,3,4,234.0,3
14850,2.0,1,1,211.0,2
17469,2.0,3,4,234.0,3
14114,2.0,1,2,212.0,2
13925,2.0,3,2,232.0,3
16102,2.0,1,4,214.0,3
18167,2.0,3,3,233.0,3
15827,2.0,3,4,234.0,3
15129,2.0,3,4,234.0,3
14465,2.0,1,3,213.0,2
15399,2.0,1,3,213.0,2
17163,2.0,1,1,211.0,2
17642,2.0,1,3,213.0,2
15114,2.0,3,4,234.0,3
13505,2.0,3,4,234.0,3
18118,2.0,3,4,234.0,3
13954,2.0,1,2,212.0,2
13147,2.0,2,3,223.0,3
15465,2.0,3,4,234.0,3
15838,2.0,3,4,234.0,3
13610,2.0,3,3,233.0,3
13267,2.0,3,4,234.0,3
14021,2.0,1,2,212.0,2
14141,2.0,3,3,233.0,3
12640,2.0,1,3,213.0,2
12936,2.0,2,3,223.0,3
13715,2.0,3,3,233.0,3
15625,2.0,3,3,233.0,3
15306,2.0,1,3,213.0,2
18218,2.0,2,2,222.0,2
17788,2.0,1,3,213.0,2
15103,2.0,1,3,213.0,2
14735,2.0,3,4,234.0,3
16553,2.0,3,4,234.0,3
16458,2.0,3,4,234.0,3
13969,2.0,3,4,234.0,3
12553,2.0,3,4,234.0,3
15606,2.0,3,4,234.0,3
17573,2.0,2,2,222.0,2
17035,2.0,1,2,212.0,2
13563,2.0,1,3,213.0,2
16929,2.0,3,3,233.0,3
18144,2.0,3,4,234.0,3
12877,2.0,3,3,233.0,3
15912,2.0,1,1,211.0,2
14099,2.0,3,4,234.0,3
15061,2.0,3,4,234.0,3
15381,2.0,1,2,212.0,2
16669,2.0,2,3,223.0,3
15949,2.0,1,2,212.0,2
18180,2.0,3,4,234.0,3
18236,2.0,3,3,233.0,3
15134,2.0,3,3,233.0,3
18075,2.0,3,4,234.0,3
16037,2.0,1,3,213.0,2
15786,2.0,2,4,224.0,3
12719,2.0,1,2,212.0,2
16561,2.0,1,2,212.0,2
15500,2.0,2,3,223.0,3
15589,2.0,2,2,222.0,2
13159,2.0,2,3,223.0,3
15218,2.0,3,4,234.0,3
16589,2.0,1,2,212.0,2
15976,2.0,1,2,212.0,2
15522,2.0,1,2,212.0,2
13430,2.0,2,3,223.0,3
12830,2.0,3,4,234.0,3
17071,2.0,3,4,234.0,3
15573,2.0,1,2,212.0,2
12383,2.0,3,4,234.0,3
12919,2.0,3,3,233.0,3
13506,2.0,1,2,212.0,2
15618,2.0,2,3,223.0,3
13186,2.0,2,3,223.0,3
12627,2.0,3,4,234.0,3
16945,2.0,3,4,234.0,3
13079,2.0,2,1,221.0,2
14462,2.0,3,4,234.0,3
16923,2.0,3,4,234.0,3
13050,2.0,3,4,234.0,3
12526,2.0,1,3,213.0,2
18142,2.0,2,3,223.0,3
16989,3.0,3,3,333.0,3
13940,3.0,2,3,323.0,3
16801,3.0,2,3,323.0,3
13352,3.0,1,2,312.0,2
13323,3.0,2,3,323.0,3
13200,3.0,2,3,323.0,3
17765,3.0,1,2,312.0,2
18260,3.0,3,4,334.0,3
18261,3.0,1,2,312.0,2
13492,3.0,1,3,313.0,2
14031,3.0,3,4,334.0,3
13113,3.0,3,4,334.0,3
15125,3.0,3,4,334.0,3
14367,3.0,3,4,334.0,3
14189,3.0,3,4,334.0,3
13102,3.0,3,4,334.0,3
18283,3.0,3,4,334.0,3
18239,3.0,2,3,323.0,3
17613,3.0,3,4,334.0,3
17358,3.0,1,2,312.0,2
12540,3.0,3,4,334.0,3
16700,3.0,3,4,334.0,3
16011,3.0,3,4,334.0,3
17183,3.0,3,4,334.0,3
17238,3.0,3,4,334.0,3
13811,3.0,2,2,322.0,2
13014,3.0,3,4,334.0,3
15095,3.0,2,3,323.0,3
17392,3.0,1,2,312.0,2
16928,3.0,3,4,334.0,3
17735,3.0,3,4,334.0,3
12815,3.0,1,3,313.0,2
13486,3.0,1,3,313.0,2
17504,3.0,3,4,334.0,3
12384,3.0,1,2,312.0,2
17975,3.0,3,4,334.0,3
15856,3.0,3,4,334.0,3
13960,3.0,1,1,311.0,2
14231,3.0,2,3,323.0,3
16999,3.0,1,2,312.0,2
12868,3.0,3,3,333.0,3
16168,3.0,3,4,334.0,3
17306,3.0,3,4,334.0,3
12601,3.0,3,2,332.0,3
15462,3.0,1,1,311.0,2
16184,3.0,3,3,333.0,3
16161,3.0,3,4,334.0,3
15881,3.0,3,2,332.0,3
15089,3.0,3,4,334.0,3
17611,3.0,3,4,334.0,3
15801,3.0,2,3,323.0,3
12562,3.0,3,4,334.0,3
12582,3.0,1,2,312.0,2
12395,3.0,3,4,334.0,3
16378,3.0,1,2,312.0,2
17737,3.0,1,1,311.0,2
13985,3.0,3,4,334.0,3
14532,3.0,2,3,323.0,3
13718,3.0,1,2,312.0,2
14755,3.0,3,4,334.0,3
13016,3.0,1,3,313.0,2
14125,3.0,1,4,314.0,2
12444,3.0,2,4,324.0,3
17731,3.0,2,3,323.0,3
14109,3.0,1,1,311.0,2
15933,3.0,1,3,313.0,2
14849,3.0,3,4,334.0,3
13314,3.0,2,2,322.0,2
16356,3.0,2,1,321.0,2
12955,3.0,3,4,334.0,3
13777,3.0,3,4,334.0,3
16744,3.0,3,3,333.0,3
17139,3.0,3,4,334.0,3
14110,3.0,3,4,334.0,3
14284,3.0,1,2,312.0,2
16774,3.0,2,3,323.0,3
16324,3.0,1,2,312.0,2
15601,3.0,3,4,334.0,3
15105,3.0,3,4,334.0,3
15258,3.0,1,2,312.0,2
17730,3.0,3,4,334.0,3
12723,3.0,2,3,323.0,3
17912,3.0,3,2,332.0,3
16401,3.0,3,4,334.0,3
14688,3.0,3,4,334.0,3
15867,3.0,3,4,334.0,3
15189,3.0,3,4,334.0,3
15429,3.0,1,2,312.0,2
15513,3.0,3,4,334.0,3
13853,3.0,1,3,313.0,2
13707,3.0,1,3,313.0,2
16020,3.0,1,3,313.0,2
13488,3.0,3,4,334.0,3
17669,3.0,3,4,334.0,3
18223,3.0,3,4,334.0,3
16653,3.0,1,3,313.0,2
17507,3.0,1,2,312.0,2
14194,3.0,3,4,334.0,3
17949,3.0,3,4,334.0,3
15855,3.0,2,3,323.0,3
16523,3.0,3,4,334.0,3
17481,3.0,2,3,323.0,3
16107,3.0,3,4,334.0,3
13069,3.0,3,4,334.0,3
15498,3.0,3,4,334.0,3
15239,3.0,1,3,313.0,2
15402,3.0,1,2,312.0,2
17652,3.0,3,4,334.0,3
15738,3.0,3,4,334.0,3
16240,3.0,2,4,324.0,3
15704,3.0,2,4,324.0,3
16313,3.0,1,1,311.0,2
16474,3.0,3,4,334.0,3
16146,3.0,1,3,313.0,2
16611,3.0,1,1,311.0,2
15492,3.0,1,3,313.0,2
15939,3.0,3,4,334.0,3
17453,3.0,1,2,312.0,2
17229,3.0,1,2,312.0,2
17004,3.0,1,3,313.0,2
14680,3.0,3,4,334.0,3
13534,3.0,3,4,334.0,3
15050,3.0,2,4,324.0,3
13263,3.0,3,4,334.0,3
18096,3.0,1,3,313.0,2
17550,3.0,1,1,311.0,2
14712,3.0,1,3,313.0,2
12471,3.0,3,4,334.0,3
13501,3.0,1,3,313.0,2
12794,3.0,1,3,313.0,2
17849,3.0,2,2,322.0,2
14543,3.0,3,4,334.0,3
14178,3.0,3,4,334.0,3
14796,3.0,3,4,334.0,3
17006,3.0,2,3,323.0,3
13814,3.0,1,3,313.0,2
14359,3.0,3,3,333.0,3
14512,3.0,1,1,311.0,2
16101,3.0,1,3,313.0,2
15571,3.0,2,3,323.0,3
12720,3.0,3,4,334.0,3
17330,3.0,1,2,312.0,2
18061,3.0,3,4,334.0,3
15648,3.0,2,2,322.0,2
14895,3.0,3,4,334.0,3
17728,3.0,2,4,324.0,3
18172,3.0,3,4,334.0,3
17505,3.0,1,3,313.0,2
15046,3.0,3,4,334.0,3
16460,3.0,1,3,313.0,2
15159,3.0,3,4,334.0,3
12646,3.0,1,3,313.0,2
13871,3.0,3,4,334.0,3
13475,3.0,2,3,323.0,3
15290,3.0,3,4,334.0,3
17062,3.0,2,2,322.0,2
16187,3.0,3,4,334.0,3
18231,3.0,3,4,334.0,3
18005,3.0,1,1,311.0,2
15187,3.0,3,4,334.0,3
16091,3.0,1,2,312.0,2
18109,3.0,3,4,334.0,3
15194,3.0,3,4,334.0,3
17119,3.0,1,2,312.0,2
16924,3.0,2,3,323.0,3
18085,3.0,1,3,313.0,2
13881,3.0,3,4,334.0,3
16910,3.0,3,3,333.0,3
16674,3.0,1,2,312.0,2
13297,3.0,2,4,324.0,3
16525,3.0,3,4,334.0,3
12704,3.0,3,4,334.0,3
14456,3.0,3,4,334.0,3
12474,3.0,3,4,334.0,3
16957,3.0,1,2,312.0,2
16656,3.0,3,4,334.0,3
16033,3.0,3,4,334.0,3
17173,3.0,3,4,334.0,3
12492,3.0,1,1,311.0,2
15410,3.0,3,4,334.0,3
15615,3.0,3,4,334.0,3
16930,3.0,1,2,312.0,2
13384,3.0,3,4,334.0,3
14305,3.0,2,4,324.0,3
14156,3.0,3,4,334.0,3
17381,3.0,3,4,334.0,3
14779,3.0,1,2,312.0,2
13571,3.0,3,4,334.0,3
16133,3.0,3,4,334.0,3
16266,3.0,3,3,333.0,3
15358,3.0,3,4,334.0,3
13994,3.0,3,4,334.0,3
15108,3.0,2,3,323.0,3
18217,3.0,1,2,312.0,2
15829,3.0,1,2,312.0,2
13685,3.0,3,4,334.0,3
14387,3.0,1,4,314.0,2
16779,3.0,3,4,334.0,3
16900,3.0,2,1,321.0,2
18241,3.0,3,4,334.0,3
15763,3.0,1,3,313.0,2
17854,3.0,1,2,312.0,2
14616,3.0,1,2,312.0,2
13812,3.0,1,2,312.0,2
15315,3.0,1,2,312.0,2
13212,3.0,2,3,323.0,3
14511,3.0,3,3,333.0,3
16813,3.0,3,4,334.0,3
12754,3.0,2,4,324.0,3
17265,3.0,1,2,312.0,2
18078,3.0,1,2,312.0,2
12841,3.0,3,4,334.0,3
13566,3.0,1,3,313.0,2
15568,3.0,1,3,313.0,2
13319,3.0,3,4,334.0,3
15249,3.0,3,4,334.0,3
13850,3.0,1,3,313.0,2
17425,3.0,1,3,313.0,2
16794,3.0,3,3,333.0,3
16379,3.0,2,4,324.0,3
17068,3.0,3,4,334.0,3
14251,3.0,2,4,324.0,3
18198,3.0,3,4,334.0,3
16320,3.0,1,3,313.0,2
13808,3.0,2,4,324.0,3
12682,3.0,3,4,334.0,3
16558,3.0,3,4,334.0,3
18154,3.0,1,2,312.0,2
12381,3.0,3,4,334.0,3
17451,3.0,3,4,334.0,3
12999,3.0,1,2,312.0,2
16843,3.0,3,4,334.0,3
15251,3.0,3,4,334.0,3
14092,3.0,3,4,334.0,3
15769,3.0,3,4,334.0,3
15057,3.0,1,3,313.0,2
14891,3.0,1,2,312.0,2
15453,3.0,3,3,333.0,3
16438,3.0,2,3,323.0,3
14019,3.0,2,3,323.0,3
15782,3.0,2,4,324.0,3
17239,3.0,1,2,312.0,2
16478,3.0,1,2,312.0,2
17961,3.0,3,3,333.0,3
16180,3.0,3,4,334.0,3
12709,3.0,3,4,334.0,3
16746,3.0,3,4,334.0,3
15804,3.0,3,4,334.0,3
12377,3.0,1,4,314.0,2
14824,3.0,2,3,323.0,3
17874,3.0,3,3,333.0,3
18041,3.0,3,4,334.0,3
17695,3.0,1,3,313.0,2
14265,3.0,1,2,312.0,2
13933,3.0,1,2,312.0,2
16839,3.0,3,4,334.0,3
14918,3.0,1,3,313.0,2
15235,3.0,3,4,334.0,3
12572,3.0,1,3,313.0,2
14060,3.0,3,4,334.0,3
14051,3.0,3,4,334.0,3
13429,3.0,2,3,323.0,3
16814,3.0,3,4,334.0,3
16851,3.0,1,2,312.0,2
17230,3.0,3,4,334.0,3
12840,3.0,3,4,334.0,3
17890,3.0,1,2,312.0,2
17677,3.0,3,4,334.0,3
18205,3.0,1,2,312.0,2
13558,3.0,2,2,322.0,2
12872,3.0,1,2,312.0,2
15484,3.0,2,4,324.0,3
18030,3.0,1,1,311.0,2
15706,3.0,3,3,333.0,3
14195,3.0,1,3,313.0,2
13759,3.0,1,3,313.0,2
17061,3.0,3,4,334.0,3
17557,3.0,1,2,312.0,2
13008,3.0,1,1,311.0,2
17576,3.0,3,4,334.0,3
12364,3.0,2,3,323.0,3
16342,3.0,2,2,322.0,2
12921,3.0,3,4,334.0,3
13860,3.0,3,3,333.0,3
17350,3.0,2,3,323.0,3
16297,3.0,2,1,321.0,2
13416,3.0,1,3,313.0,2
17719,3.0,3,4,334.0,3
13813,3.0,2,3,323.0,3
13276,3.0,1,2,312.0,2
17562,3.0,3,3,333.0,3
16931,3.0,3,4,334.0,3
16716,3.0,1,2,312.0,2
17668,3.0,1,2,312.0,2
12657,3.0,2,3,323.0,3
13854,3.0,3,4,334.0,3
12793,3.0,1,2,312.0,2
14534,3.0,3,4,334.0,3
13458,3.0,3,4,334.0,3
16672,3.0,3,4,334.0,3
18229,3.0,3,4,334.0,3
14667,3.0,3,4,334.0,3
16980,3.0,1,3,313.0,2
12488,3.0,1,3,313.0,2
12498,3.0,1,2,312.0,2
13004,3.0,3,4,334.0,3
17317,3.0,2,4,324.0,3
16169,3.0,2,4,324.0,3
14360,3.0,2,4,324.0,3
